Date,Temperature,Dissolved Oxygen,Rainfall,TDS,Chlorine Added,Turbidity,Algae Concentration,Nitrate,Phosphorus,Microbial Counts,BOD,Heavy Metals Index,pH,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Potability,Algae Increase
2021-02-02,22.866189456348785,6.963779566049207,5.066569465234158,237.7203119997268,1.0,10.864310387656833,57.36139370706175,4.315434537262426,0.11070529469133894,38,1.5891131521818025,0.30178752793148644,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-03,26.914234680613188,5.329943294706503,3.8532775151899017,319.858885870534,3.0,-3.395565560554174,68.1430663443697,6.506845415269606,0.057540398964670135,24,2.4003816189530136,0.9579180760184757,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-04,22.220809068587798,11.03931451763209,6.052422125288006,338.3508205750364,3.0,8.368387473424658,67.57950013324736,1.7735982718601213,0.45067735930655456,19,10.365739337219813,0.5681735038154185,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-05,26.954013874984103,10.944446945485222,7.312368472124005,607.6987918690515,5.0,11.178237030272355,74.32696785749651,7.875899888957547,0.5348597356852026,34,7.722396018730574,0.7848766383009068,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-06,23.70388255236563,9.106660291737297,4.293760648546549,500.6101498597592,5.0,11.420920811160315,70.80987721541788,2.4273712108928525,0.09605890843428784,24,18.02778138359176,0.138139063913982,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-07,25.303678161702997,7.775629010001828,3.8358961494286463,403.6857988957283,1.0,2.8032621772407205,55.1621256094882,3.143025753606354,0.24095384344308074,28,10.604468499536189,0.08357187825009971,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-08,32.73941737728483,8.593156081248663,5.104341147051572,401.9822784454618,3.0,2.0876844206251852,67.87998867432844,5.585011672411378,0.0114615314569068,30,7.919997031535164,0.6818988534535957,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-09,20.972340601870982,8.757201132563578,1.4903872192494503,399.20603692733073,1.0,0.5703905404742642,54.77051082496218,5.011288584070821,0.6993520012134053,27,7.191888274860047,0.5754415804094342,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-10,20.494456637024722,10.03926404624931,3.215587108368629,288.4219586692496,3.0,-0.1693651918486212,69.129362191823,3.084512617885552,-0.20241251383042944,36,-3.7864573058272244,0.7194587034480318,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-11,24.460612552432806,7.814274794356044,7.645632211581637,284.55443598647105,3.0,6.156956217983241,65.12648764160964,6.1094080989207455,0.020411414635208142,33,4.039283491266559,0.29559858946671935,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-12,29.827601458301864,8.147585675209102,3.0085513262678454,285.9723900333245,5.0,-0.07666080278398724,73.5873624315767,3.076082666007321,0.5651318874601454,27,6.256443938341024,0.10223664442361957,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-13,23.496927959861363,8.252447026228333,8.187047851955143,357.5844458846665,1.0,3.053128325777531,56.73593688842471,1.5696796063428164,0.2654293009978196,30,9.92207637548239,0.8052702357786701,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-14,27.813058453311108,7.6637303418772245,3.412773228450334,200.76002242211038,3.0,-1.7492645758784482,64.80791005297924,0.4969647365757499,0.5964654583001702,23,10.82007100606441,0.4514137981294889,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-15,27.151304258661224,8.638961172841581,6.990437828665803,322.22436630757807,5.0,11.687878555241673,72.86983987672691,3.9392480054035754,0.7159004577192273,30,14.706329417017619,0.46845114428396983,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-16,24.215769345979293,6.507328701544662,4.448720126164312,275.50257026466977,5.0,8.199562812078709,70.33081942493237,4.5933540578672645,0.2984644009009848,24,7.543454879640541,0.42935949368645776,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-17,29.98423678320246,12.966114328293964,4.864736831233304,262.50924310503007,5.0,7.415183868156265,74.26241522704056,3.6408603979923306,0.2857960964976781,25,8.539222482031073,0.12895381479705892,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-18,27.098361578718354,4.928368422276903,4.494802779711913,138.3522425081042,5.0,9.549364289935527,70.80640271548405,6.593484792087063,0.28278263767564993,31,15.125423630360613,0.3588744856757875,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-19,30.272070207169477,6.467503146315812,4.303520019727427,391.54945546554006,5.0,3.6815271840430857,72.79112430671326,6.362089582452668,0.41449352202145207,28,12.733175960461814,0.9609653827917186,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-20,24.9324349822119,10.75320290422893,8.499359429347638,341.3917545905742,1.0,4.702841004234243,57.592245085932646,5.365518286921273,0.6442680880711212,35,5.33939129599922,0.215003952696443,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-21,30.740620763858416,10.15759107712941,4.4141994180906625,648.0218434857996,5.0,14.712586819581048,72.75950069924802,3.0107627682671128,0.24403430023216527,28,10.846376413327947,0.8310022884866,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-22,32.649849518415564,5.510074659244186,7.185559139609632,173.39770007217584,5.0,9.605313794874137,75.52541123500312,4.074475959034052,0.1874628505404727,42,8.61340514655513,0.7843606374915117,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-23,32.647854266933926,8.355686611720387,4.978626152562966,258.36487585976147,5.0,6.207413137914185,73.70371651564251,3.9065491112770654,-0.06614550339431767,21,2.6554986265503544,0.12847127488821697,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-24,30.677247529913497,5.6039931477091205,3.7646260978277937,367.4185123730636,3.0,4.419064994250776,60.480313500654965,0.7018508623465931,-0.14390492372766864,27,-0.32374969613845117,0.7695529587433912,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-25,31.032035279685974,8.31844200982358,2.300760549761018,414.9433726265327,1.0,7.995040210242572,57.33037965262349,2.6149965329614786,0.3907130579976486,24,5.354024051950747,0.4096865559424345,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-26,18.552802971445097,11.04393273734544,4.271135020059903,388.1001349774633,1.0,13.927661762337161,53.21899509285242,3.5070489705041523,0.5375653234499738,31,12.338385508393468,0.5231636798853874,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-27,28.164459721094673,5.765430632437678,1.0131344283769175,500.72496375031835,3.0,3.8100708916925727,68.51419767429138,4.163276166289008,0.0693148031077578,37,7.449109836879814,0.2191335120077893,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-02-28,26.922763215770594,9.04159465862458,5.361116463603738,-165.51893988311377,3.0,10.112800924739894,69.23019272739697,-1.8035864054652881,0.19230205837511485,30,6.634475991063482,0.6548642097053308,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-01,28.619618278993702,5.164706915216668,4.534434652767484,275.4310941188786,3.0,12.795521004033402,61.52090663560706,4.442617387779808,0.40110500622997447,24,8.396067390383616,0.9649167474947614,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-02,26.400689099507204,8.858816543264698,5.446883824154142,242.6927468943585,3.0,-1.7175325541610837,65.78717253398797,3.851363306123443,0.2065469577034486,36,9.114109531446086,0.5015510099813228,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-03,32.044333171085405,8.162898726453435,6.9712355507435815,206.9129291307043,5.0,4.9478267978397446,71.06838803009975,0.7629937239451086,-0.05288051139472086,35,10.68862559354949,0.764074617540028,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-04,31.492794492851235,8.334895868592758,3.132866805191811,328.1553439917776,5.0,2.439871282866877,71.70489707581474,4.156196540213216,0.29766714457434734,33,-5.53245642092808,0.579453024129773,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-05,28.76952101126843,13.556304520695445,1.1369778394930599,350.84707951885576,3.0,5.768567997343328,65.91963248413232,5.300943202936953,0.08635629667578641,33,12.57391641116837,0.28335743358236154,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-06,26.911204852999003,9.809354905894976,5.073013203090153,355.8995406509581,5.0,12.390195864810796,73.72822308515954,3.8724430594609096,0.40403674658898414,16,7.67135959369997,0.42522513543977103,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-07,27.004807628634673,11.283382244975211,4.616362011881549,317.431970832981,3.0,12.659155095617711,66.83184637929372,0.38454413066780635,0.24916166453275881,27,1.3323258240656322,0.7756502877017901,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-08,32.9492797151954,4.755544279760626,4.660877742602823,409.71580322595815,5.0,12.635475131038312,70.87290806895214,5.909755635146003,0.4122694425344222,24,6.68165803711393,0.944421776971529,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-09,29.110688880402076,9.48339268661431,6.6641937929505355,280.7818321577823,3.0,10.283117812844061,62.30257467207977,5.376232033036124,0.48347510978687513,30,4.620440639486378,0.1831102936283967,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-10,27.17931476574,8.813807830443409,3.881561655847825,237.69200679396252,1.0,12.987846403087072,57.126419393061894,3.095515895041207,0.31757728742064656,30,9.347130589548511,0.5547902542531378,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-11,26.206516902503353,7.193144137298029,3.320306302485168,487.47612509932765,5.0,6.715894659086686,71.93207461367167,-0.21805727927842478,0.3514246263458385,31,9.063156807878752,0.6257526474710633,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-12,33.676402503233454,7.474472438000368,3.034012353832058,566.7093575390497,3.0,7.993835865720472,64.15086548107132,4.364319594872233,0.1500856508314963,34,8.13377718045076,0.48152150360826274,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-13,31.97098665553772,8.435967820510193,4.455396837582218,392.781467310852,5.0,3.899743638500684,77.0232515081748,3.48289258595592,0.09905763426121232,32,3.9921936523259873,0.6167210073817215,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-14,27.63697309330362,8.535101884355909,4.106224601795808,271.2598815953447,1.0,9.657105077373782,58.90219685605777,1.5875518176744947,0.19845676466169795,36,9.901950773664637,0.5304010045847235,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-15,27.819073618711982,6.9708453956525185,3.3345470156611503,156.721224598319,1.0,2.2301826464722607,54.96983619742113,3.4225897060372383,0.3005607770308187,27,1.5285126842908647,0.3267639444819683,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-16,24.78413663902702,12.865050638914232,7.64612130922851,507.83752159956333,1.0,5.584431345142306,56.90973647676515,2.213873423914369,0.006748662862790473,38,7.508690979051555,0.3873737131488899,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-17,28.271881013938675,12.37859491143711,4.748385750392029,565.6033090161219,1.0,-1.882792472537403,58.558082786417295,3.4788450107648794,-0.10131603798037053,33,0.21237374945566767,0.9598170051242885,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-18,27.865132046358568,9.014666493366086,3.9140810044040943,319.2795356961626,5.0,7.570486538909343,70.56237927046124,1.213839764144164,0.41615857341173673,28,17.44153189584203,0.3397060923611015,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-19,29.281864254736025,11.207953966933466,4.2831961166425,364.1657854386413,3.0,5.4323632257770464,64.53139164398921,4.836770967632978,0.18332535610303033,35,12.617511666998166,0.0006817832933445622,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-20,27.371018130784346,9.107436994618151,3.6214422158601627,505.2252872643018,1.0,14.711224397372515,59.27100680732972,3.2202042669016406,0.10796873974996109,20,3.1011288890230593,0.6583711621704743,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-21,30.33848000139703,8.645569980223216,2.2644299451513024,298.72538083009147,3.0,20.51087489918275,60.58613626593383,2.525875330849921,0.39496587238218384,33,10.884833467365304,0.7957048897625787,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-22,34.57647209347513,7.5323440847867,4.050503778375568,227.9332218171001,5.0,6.93549937298869,75.14312479962453,3.5996702384300203,0.3854426024764863,28,2.370262025222478,0.5377150940343886,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-23,30.990486191304278,9.1627724905514,6.7120200887937695,366.9899506120479,3.0,0.05809648014310098,68.9820783739529,2.5501589283086066,0.6014483783532166,31,8.125902054714988,0.3249022419744879,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-24,27.26614683718894,13.637974077290426,6.052108185963801,207.29110776804663,3.0,6.493146093093022,64.12777059964296,2.0000569952177516,0.2287019060106076,32,16.99984711440992,0.5459123257680286,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-25,30.692324369147315,12.279347005009434,5.84895605227195,329.50599531238544,5.0,-2.583632484687951,74.30912243111096,3.2694274403898054,0.38963636139113234,36,1.397794803562814,0.7180352860763864,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-26,31.366919326381524,13.019997650012897,6.1232707029636435,284.74198209234765,1.0,10.574919137688322,59.52211953507342,4.062023836781757,0.45416893309469236,31,15.959055433517358,0.28257168464866333,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-27,31.40331754740998,8.106678016652022,4.203761502635773,361.04863794881743,3.0,7.584316510411794,66.43239343228026,4.7071091939376535,0.5089536386747601,33,14.736179256948565,0.33272728692284437,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-28,24.85153829676752,12.101378156915631,5.30062139749056,169.35933859149557,3.0,8.245057260351885,67.39029637803176,3.1528099567856898,0.38062143231534296,27,6.977579058632276,0.3830381628538252,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-29,30.046234133540924,8.181180577940625,6.020550288265502,295.8460117519985,3.0,4.28778370402804,67.71488073268532,2.510111258289368,0.49129435848505343,24,8.089291154438277,0.8953879222589597,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-30,24.21032208142398,11.688743764793053,6.521126879363388,151.8179433758314,5.0,2.629826826883197,71.68438725642625,1.1415167260153032,0.4604857772340217,30,14.132537650920685,0.46319983270051246,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-03-31,19.589317652952932,10.046166001844176,2.387731243333276,506.2295994011987,1.0,13.111899420883177,53.33532775397183,5.021500176678554,0.3970774698715894,37,15.923567260122816,0.45712080013849565,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-01,30.489133752451558,9.024321252691905,3.965607148897007,518.7500972699032,5.0,6.336416887746479,75.66319506186737,5.019480451126013,-0.037223146080245004,29,14.674556248048422,0.8599993466942104,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-02,29.454889487882024,6.246417228943878,7.718611978739919,351.8029917039408,3.0,3.5099915381820024,66.89270214814216,2.3280588774852875,0.4318001849740813,29,0.6389924036733841,0.6180531841930776,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-03,29.21740410035226,10.467713479889467,6.469959508966902,76.20650905006505,5.0,4.2363672832030845,75.99704456857769,2.770590345359763,0.3252371737177595,39,16.198757365354858,0.14538840786966167,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-04,26.332118541005375,7.836287689352593,3.5693775974676236,544.4056847866628,3.0,0.24623570050807442,68.38231129685681,4.383316646410255,0.50304202354026,33,0.46945305730482945,0.014312511801166439,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-05,30.061267027340616,5.906359064069666,7.436604170608625,259.05101615807564,3.0,10.02042087544104,61.153786461770984,4.289209124455699,0.5122884355949547,28,7.949196088432532,0.7011924958180408,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-06,31.116693965023774,9.350364029798454,2.9900787915672273,388.41645691809265,3.0,10.411981000823054,61.15211124436835,4.541202767542519,0.3354740430309834,29,-0.9815025555720291,0.34451460206060114,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-07,28.204329804511758,11.802439912365177,2.675982866432164,324.1765184954105,3.0,5.050583219512621,62.317390120063706,0.6743293904583565,0.1985071975330474,35,6.112612533790745,0.09137359695490443,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-08,28.45464829337209,9.13122391718729,5.461318009341326,282.8173341555588,3.0,4.999809517224291,62.573512045550004,0.9223944352926656,0.42409884730128644,26,11.614239129862096,0.36826285650210255,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-09,27.824905292410236,8.4372188890823,3.2099870513957085,118.91263552713893,1.0,-3.142321987403222,57.87860716325732,2.560200543552804,0.3394452423450592,29,4.706886198717472,0.7913097179004727,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-10,28.984021143279364,9.861767632312798,4.305199997217424,383.2427531319096,5.0,12.889720607363756,71.18290542004617,6.553461373576636,0.21517875499896347,37,16.0300657460756,0.5913370999653642,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-11,28.395128799384505,6.935696043157428,4.401831720681694,55.217758741785104,3.0,4.13844731665467,62.40873061770721,6.747885433224161,0.4100828430289053,20,1.9802503631407997,0.6839404458820881,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-12,30.175051087036763,10.741915859141574,5.587810409391908,395.9538078541379,3.0,8.833968531736641,60.30306864671128,7.428126762773887,0.4848891374494561,22,9.146061647277849,0.46702445108574353,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-13,37.0632386437703,10.045451247952716,4.614324172023992,531.8285188159846,3.0,9.946178043016745,68.02113054344323,4.637912174306819,0.7864173168710303,30,11.306821423673362,0.8710961201529054,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-14,31.159380528179604,5.924412181552908,5.87554656207286,359.5361793034481,5.0,17.128613108731727,77.16213364096899,1.9942049899799517,0.42418337334123346,36,13.867250329141728,0.9030657560131383,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-15,31.532071296838904,7.74623561810212,3.7347696903115857,418.12040574193696,3.0,8.51653127697872,67.45766098632741,5.136635597042597,0.3446818841283522,34,13.085513653230345,0.10583250520220755,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-16,31.664742110137063,8.965463310194652,2.271738045801779,473.09609990269496,5.0,8.211068864127679,75.78512549916792,4.006492479877799,-0.1463814806970101,33,11.652846927796887,0.33805273668955127,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-17,25.31299937043822,6.76014333171544,6.0373641278428005,332.4153953104259,5.0,8.874765056562099,70.56442507861506,3.320660526276802,0.5632811277947591,32,-3.8099538161204216,0.10256515910331687,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-18,24.210669279881017,7.49454300903961,4.774960109410277,264.07520992290665,3.0,-1.2493168268494088,66.11169378211945,1.8395250362153117,0.569612367878195,27,6.356604982463765,0.40183408400233434,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-19,31.164108227074948,12.235579022781417,7.885487978324872,153.3429252409479,5.0,5.892495009420923,72.19865331213722,1.105832202954434,0.14540991512304463,28,4.742164827559287,0.7029984948821992,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
2021-04-20,31.79407723675655,6.071169028613443,1.046685943700147,382.88170993915116,3.0,4.337701373598993,62.68696076135885,3.8518878409756807,0.3758408682774926,27,4.774299407873612,0.8072110386505488,7.5000607468923075,7.036752103833548,196.96762686363076,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0.0
